label1,label2,distance
alcoholic,fresh,10.17620636414257
raspberry,tobacco,10.190226655347054
fruity,woody,10.198659605551496
raspberry,vanilla,10.202313127277442
cherry,violet,10.202963909630611
cinnamon,winey,10.214525545693835
aldehydic,powdery,10.218286747940674
cooked,roasted,10.222647551816186
cherry,rose,10.223649939553264
anisic,geranium,10.244560105639875
aromatic,floral,10.254385021610059
alcoholic,jasmin,10.275009085368067
fruity,violet,10.27787221308464
hawthorn,sweet,10.284827571380381
anisic,dry,10.285604611250927
coumarinic,dry,10.29014031401971
berry,ketonic,10.291214973850437
floral,vanilla,10.297524108725318
fermented,melon,10.303701373213924
bitter,nutty,10.304445043707922
fatty,woody,10.324771602754419
animal,berry,10.326140945439084
leathery,powdery,10.330606238698605
animal,nutty,10.338419615931722
coumarinic,fresh,10.350411079963317
berry,vanilla,10.352488010867043
almond,leathery,10.359710537550717
ethereal,pear,10.375108526747658
leathery,woody,10.375250350882075
rose,winey,10.384554907114726
oily,ripe,10.395664526864785
hawthorn,orris,10.396590869052602
almond,fermented,10.398657343912761
burnt,onion,10.400538236359507
onion,ripe,10.402083138132767
pear,waxy,10.405099434520626
animal,jasmin,10.407182186963958
bitter,ethereal,10.415438633643836
banana,cheesy,10.42522129183398
fermented,oily,10.431978195330744
alliaceous,fishy,10.440483249893523
fermented,jasmin,10.445579200849455
aldehydic,camphoreous,10.446341577367651
coumarinic,fruity,10.450539946777278
nutty,tobacco,10.460667199743359
coumarinic,rose,10.474709178107062
camphoreous,ketonic,10.475543207515573
caramellic,vanilla,10.476211089996609
green,raspberry,10.484517848245579
fatty,ripe,10.491934846286059
animal,oily,10.4935668840657
fruity,nutty,10.510147763650131
alcoholic,cucumber,10.510151121839584
metallic,violet,10.525334606254823
oily,pineapple,10.528649028257968
fermented,fresh,10.546916156822553
animal,green,10.550905802938338
geranium,tobacco,10.553501757536495
orange,pear,10.569644418885739
green,nutty,10.577572323268894
anisic,leathery,10.57923060830776
caramellic,winey,10.588487744504931
metallic,sulfurous,10.588683282281107
herbal,pineapple,10.589056084450542
bitter,ripe,10.595749213716864
coumarinic,geranium,10.604901476770676
balsamic,waxy,10.609251067872348
metallic,vanilla,10.612346305935478
honey,waxy,10.614256283872976
bitter,leathery,10.61466680900161
melon,sweet,10.6216232783649
banana,jasmin,10.65429506626245
berry,metallic,10.66482088559272
fishy,solvent,10.665982843536039
cheesy,garlic,10.66843856194465
fresh,pineapple,10.668651890266352
metallic,solvent,10.68176482617211
cherry,geranium,10.682216134291192
oily,spicy,10.685711313514073
solvent,spicy,10.686640418960115
coumarinic,nutty,10.688521446460955
cherry,ketonic,10.69188544520136
almond,fresh,10.699836909766933
dry,smoky,10.70678481679228
bitter,fresh,10.717669149178361
rose,tobacco,10.718619827926817
metallic,pungent,10.718763099421079
cinnamon,oily,10.725468457297403
cherry,jasmin,10.73428721799697
smoky,spicy,10.741998953254521
metallic,phenolic,10.742095619187985
meaty,metallic,10.742471020212193
hawthorn,herbal,10.742596952186407
solvent,vanilla,10.743554777266025
caramellic,cinnamon,10.745148784614122
fresh,tobacco,10.74528200760423
coumarinic,orris,10.746028535043587
floral,hay,10.747707514917344
caramellic,cherry,10.750114233847892
aldehydic,raspberry,10.75927177010074
burnt,garlic,10.76416649288824
balsamic,phenolic,10.773096282058292
aldehydic,pear,10.777971088322346
phenolic,solvent,10.78116174103816
bitter,green,10.782991372055028
animal,caramellic,10.784183638057408
fermented,spicy,10.790606692421317
aromatic,dry,10.79148380306197
leathery,metallic,10.801650625803108
animal,raspberry,10.813703965668834
alcoholic,spicy,10.817788456572087
orris,tobacco,10.829096878608322
burnt,phenolic,10.836925936780725
caramellic,hay,10.839779495163162
floral,melon,10.844106516028864
coumarinic,jasmin,10.85312024649576
hawthorn,leathery,10.853888597553517
honey,orange,10.85593469360982
nutty,sweet,10.85761821050299
nutty,spicy,10.859081822747182
fermented,meaty,10.86134349728882
alcoholic,almond,10.872264367794585
berry,oily,10.877946648209848
coumarinic,fermented,10.878297956314997
ketonic,tobacco,10.889239851988885
geranium,winey,10.8903576139965
berry,fermented,10.891303582639505
cinnamon,fermented,10.891883102408773
fatty,fermented,10.898041469771757
apple,fatty,10.905150219905597
almond,jasmin,10.918924698243435
bitter,jasmin,10.92015564569657
burnt,leathery,10.920314564731541
balsamic,orange,10.92686864735993
cherry,fresh,10.928460327300487
pineapple,sweet,10.928967086090351
ethereal,meaty,10.930402723005413
honey,winey,10.93140101941668
nutty,odorless,10.946811217523656
almond,rose,10.953002281369802
melon,rose,10.958865976588854
almond,nutty,10.961904234138306
cheesy,fatty,10.973136259659867
banana,cucumber,10.978227471853856
dry,waxy,10.981197067821302
ketonic,roasted,10.983424985541053
almond,smoky,11.002889263267436
meaty,odorless,11.012372359271426
burnt,metallic,11.031719578249932
floral,hawthorn,11.031771597923422
ethereal,metallic,11.061841831601805
ethereal,melon,11.085373835685512
ketonic,metallic,11.086915529222397
cheesy,oily,11.090490131351412
coumarinic,green,11.090759451606553
coumarinic,violet,11.096538148914393
almond,green,11.098221904119034
green,powdery,11.102042889249834
hawthorn,smoky,11.113111834681833
alcoholic,camphoreous,11.124832847659313
alcoholic,cinnamon,11.125587012528506
fruity,pungent,11.127431686982995
animal,fatty,11.138389228736342
fatty,pineapple,11.141579859825772
animal,waxy,11.150041167985412
pungent,winey,11.1512589183163
burnt,tobacco,11.16076731419669
camphoreous,ripe,11.16970228349832
dry,oily,11.170923568771789
orris,vanilla,11.177872801369878
herbal,nutty,11.178841793841753
medicinal,odorless,11.184074802958934
almond,ethereal,11.18875067858008
anisic,smoky,11.192804302636334
cherry,fruity,11.194429076363079
alcoholic,coumarinic,11.1965437200292
camphoreous,fermented,11.202267909293502
animal,solvent,11.203856294555745
cucumber,violet,11.204162723488784
alliaceous,burnt,11.218129453652873
alcoholic,berry,11.218857547446225
camphoreous,oily,11.219449342052629
almond,medicinal,11.222507897624238
almond,geranium,11.227514382370021
hawthorn,medicinal,11.235693597003856
bitter,rose,11.242546670207554
berry,pineapple,11.2534106852622
medicinal,spicy,11.257692041763876
bitter,smoky,11.260582042105844
cucumber,fermented,11.268921370513679
fishy,pungent,11.27500446854783
banana,herbal,11.293005757486963
alcoholic,burnt,11.31275739727527
jasmin,ketonic,11.314149661932873
almond,orris,11.314235314579628
burnt,smoky,11.31639322801537
balsamic,winey,11.336953627722378
almond,ripe,11.337033245214704
dry,jasmin,11.343443638351951
ripe,spicy,11.350423475661634
green,pungent,11.352973478717587
alliaceous,ripe,11.355132480071369
animal,fruity,11.363915310326973
geranium,melon,11.366349580307213
odorless,smoky,11.380848783109164
fruity,powdery,11.389862375608898
apple,caramellic,11.394051495852347
balsamic,fatty,11.39547280375725
herbal,pear,11.401827878459887
nutty,winey,11.404976159362509
solvent,sweet,11.420151086623898
fatty,violet,11.423300356389126
hay,solvent,11.427055067390775
burnt,medicinal,11.439043149820142
aldehydic,apple,11.442716381326937
citrus,pear,11.443610252082108
fatty,honey,11.445656622191196
banana,berry,11.446230560537971
tobacco,violet,11.448851616041633
hay,orris,11.449440207026957
burnt,camphoreous,11.468631384337721
anisic,medicinal,11.469215517560203
bitter,medicinal,11.47210365838799
coumarinic,ripe,11.474808583040328
spicy,winey,11.476815806086059
dry,orange,11.477750253430306
aromatic,violet,11.49104354053879
apple,cinnamon,11.496204869311358
dry,medicinal,11.504240346790661
almond,violet,11.515144896096496
metallic,orris,11.516020368843451
burnt,ketonic,11.517359725451707
dry,hay,11.518319213711363
melon,metallic,11.527544605934807
bitter,geranium,11.5301279809653
powdery,smoky,11.53411706618573
ethereal,oily,11.53636998936515
cinnamon,waxy,11.539386318426349
phenolic,sweet,11.54579761215932
anisic,fresh,11.556243655175711
berry,melon,11.556473934376283
banana,caramellic,11.56744960568634
alcoholic,waxy,11.577515791655703
honey,phenolic,11.577736850506946
banana,sweet,11.57795002241225
fresh,ketonic,11.58864235276779
melon,ripe,11.590660968759975
fresh,ripe,11.597474492677598
fatty,nutty,11.611638450199427
aromatic,rose,11.614147293126964
cooked,pungent,11.618036575728354
spicy,waxy,11.620053419751267
ethereal,jasmin,11.622139605589384
almond,dry,11.623828935640914
berry,cucumber,11.627950481349295
alcoholic,aldehydic,11.62864433075656
fatty,sulfurous,11.648926696813385
burnt,fermented,11.65170282881802
caramellic,pineapple,11.651887027537677
apple,waxy,11.662306721516627
nutty,oily,11.662567609846707
alcoholic,citrus,11.662777048771213
apple,floral,11.664027747603306
berry,waxy,11.664917384462811
orange,orris,11.670489530355335
dry,raspberry,11.679493211725028
citrus,tobacco,11.679937429303072
animal,burnt,11.687740452374292
aromatic,geranium,11.699087289456521
berry,caramellic,11.699944054655365
green,orris,11.712959037395411
fatty,spicy,11.727646740506223
cinnamon,phenolic,11.728293124998606
apple,citrus,11.730302632109161
jasmin,tobacco,11.73864488199568
cheesy,sweet,11.74436579948692
coumarinic,ethereal,11.744973354579425
caramellic,phenolic,11.753437728012182
fruity,tobacco,11.760399922071223
dry,fatty,11.762737317102706
geranium,vanilla,11.76843620690716
leathery,odorless,11.768507328736314
ethereal,fresh,11.78917860134332
garlic,ripe,11.795261249647146
burnt,ethereal,11.80211820454289
ketonic,sulfurous,11.806478539299343
alcoholic,floral,11.807340939536601
fruity,solvent,11.816341285285477
anisic,jasmin,11.8188445296434
berry,orange,11.82988607146633
rose,vanilla,11.84007519966526
cheesy,herbal,11.844010839885296
honey,ketonic,11.844941584725927
citrus,coumarinic,11.854293493247454
violet,winey,11.87015814159611
herbal,solvent,11.87326474078615
bitter,orris,11.875073147351747
pear,sweet,11.88520404898736
green,tobacco,11.896427024350423
ethereal,spicy,11.898780696443223
pear,ripe,11.901302963475278
bitter,violet,11.907417334391932
cinnamon,orange,11.908813095353246
cheesy,melon,11.919097508656144
smoky,woody,11.924677318289849
ethereal,fatty,11.931988055980158
fermented,floral,11.939662466403165
bitter,burnt,11.942629179605717
berry,ethereal,11.943850107196567
banana,fresh,11.957000686577304
cucumber,ripe,11.9648884260624
cucumber,honey,11.974048786630641
orris,waxy,11.98884669916644
leathery,solvent,11.994158200916747
hay,ketonic,11.994887172687704
dry,hawthorn,11.99783080654909
cinnamon,ethereal,12.001115884276432
balsamic,caramellic,12.001981475895874
hawthorn,violet,12.003945686769244
balsamic,ketonic,12.008506270001812
bitter,dry,12.010538826807135
burnt,coumarinic,12.02200310127887
balsamic,leathery,12.039021680961863
cinnamon,fatty,12.044493176594436
berry,pear,12.057447864731664
berry,dry,12.060434250302936
camphoreous,fatty,12.066903931231257
nutty,phenolic,12.067688357609923
medicinal,powdery,12.078416750620224
animal,ripe,12.081601579359745
pineapple,waxy,12.08327965737153
ripe,tobacco,12.083792983832671
jasmin,ripe,12.095334995926276
animal,orange,12.10156370751378
ketonic,vanilla,12.10549573925475
alcoholic,savory,12.118280826881056
aldehydic,pineapple,12.120994742372961
caramellic,honey,12.12163006333187
cheesy,pear,12.12847452005433
cherry,metallic,12.12901238628378
herbal,phenolic,12.13579639367131
ketonic,pear,12.138313963507516
cucumber,woody,12.148528225510573
winey,woody,12.150916169701162
fermented,tobacco,12.154323966675925
floral,ketonic,12.154415216187516
apple,orange,12.168108585652199
hay,metallic,12.173626522377946
cherry,green,12.174486840663766
cherry,dry,12.18505132927282
camphoreous,waxy,12.188526681510568
anisic,metallic,12.19018917164382
cucumber,ethereal,12.218107962205762
vanilla,violet,12.222864500078687
odorless,phenolic,12.225420074710001
alcoholic,tobacco,12.229196701178804
fermented,honey,12.246689530382659
citrus,fermented,12.25012408141812
camphoreous,ethereal,12.255108126776495
balsamic,cucumber,12.256836011800962
fatty,pungent,12.262285086736263
pineapple,pungent,12.272263526350919
berry,fatty,12.27455810768422
caramellic,fresh,12.277222923829587
cinnamon,cucumber,12.28563455418305
alcoholic,honey,12.2861050774391
oily,powdery,12.287776544891573
oily,orris,12.292096490068724
aldehydic,fermented,12.292221390750457
cherry,leathery,12.294403642373892
alcoholic,animal,12.311408114052629
savory,solvent,12.312579737994271
oily,sulfurous,12.312624052254945
cooked,fishy,12.317741197861919
hawthorn,rose,12.326245374175691
metallic,raspberry,12.335278944300352
hay,rose,12.351008575976008
fresh,vanilla,12.362354738985191
melon,violet,12.363885166900182
orange,spicy,12.38094648847419
alcoholic,balsamic,12.397579369330572
cheesy,cucumber,12.397972551762287
fruity,orris,12.407250318859258
balsamic,fermented,12.40729034445475
cherry,solvent,12.414441212098623
ketonic,meaty,12.421035566161892
banana,oily,12.424377865186095
ripe,waxy,12.426350499302446
smoky,solvent,12.439148078333679
metallic,smoky,12.442580576176084
fermented,waxy,12.449332513332061
almond,citrus,12.46099456420041
geranium,hay,12.470711910878023
almond,burnt,12.487793675205184
cinnamon,ripe,12.489421955323463
citrus,pineapple,12.49054200209447
raspberry,winey,12.491078830172743
geranium,hawthorn,12.494450581806426
bitter,cheesy,12.505701487381625
nutty,vanilla,12.508266072112296
hay,violet,12.517441649535824
bitter,citrus,12.517892710777351
caramellic,woody,12.52083753564582
bitter,winey,12.530380022179889
camphoreous,winey,12.530773279236362
medicinal,solvent,12.534123740984214
oily,pungent,12.54299226492243
animal,ketonic,12.54941521618566
dry,green,12.550574209948751
green,sulfurous,12.552192643883007
leathery,nutty,12.556253005370367
alcoholic,onion,12.572317601582812
cinnamon,pineapple,12.600125774422727
medicinal,woody,12.612586384764555
caramellic,jasmin,12.61911543760007
apple,pungent,12.631473388142588
floral,pear,12.635583370886895
apple,rose,12.63646561413222
sulfurous,winey,12.642038391722027
caramellic,floral,12.646393760586621
orange,pineapple,12.647583324163657
cinnamon,melon,12.648252772511832
green,solvent,12.653759211455151
animal,fermented,12.663616086651865
ketonic,oily,12.667066806812786
powdery,waxy,12.675400897772864
aromatic,metallic,12.685902472910524
cherry,fermented,12.70133692725399
aldehydic,ripe,12.705464984378548
apple,honey,12.709220707962485
floral,pineapple,12.712280475491072
citrus,ripe,12.714923251852236
animal,roasted,12.72945305753367
aldehydic,tobacco,12.731345625913827
aromatic,caramellic,12.739976956484172
burnt,vanilla,12.788650043077142
ketonic,melon,12.78949411103044
honey,melon,12.804932345836608
fishy,leathery,12.829906576379148
camphoreous,roasted,12.831426886586929
anisic,caramellic,12.841968082485542
cherry,citrus,12.84584896742898
fresh,nutty,12.848446564905359
alcoholic,orange,12.85523757831624
caramellic,powdery,12.85577198123111
aldehydic,coumarinic,12.875502944304786
aromatic,fresh,12.883653062932964
nutty,woody,12.896681735034042
banana,cinnamon,12.903375247732438
leathery,sweet,12.906052856150765
cherry,smoky,12.906519668232976
alcoholic,woody,12.910245029531291
anisic,citrus,12.917350694461156
honey,leathery,12.921680767853168
banana,pungent,12.936581910242358
cheesy,fresh,12.945965186145086
caramellic,oily,12.94735870874506
onion,solvent,12.960439019812592
almond,winey,12.964675499618796
camphoreous,cheesy,12.971735427954163
fatty,roasted,12.983842926946124
fatty,meaty,12.9911675729809
apple,metallic,12.991186549675307
fresh,hay,13.004023214051495
metallic,savory,13.004468930418305
oily,raspberry,13.015812566712508
berry,ripe,13.01648938109986
fruity,sulfurous,13.019209545419491
burnt,spicy,13.030206714215577
orange,powdery,13.038172324398301
pear,rose,13.041027785938885
cinnamon,solvent,13.04204492260573
fishy,smoky,13.066799669520982
ethereal,tobacco,13.072649033770078
ethereal,savory,13.08338225274873
cheesy,waxy,13.100759643325976
fermented,savory,13.103770404154094
jasmin,vanilla,13.106750406706004
floral,phenolic,13.114646578302608
banana,fatty,13.115035824748881
camphoreous,orange,13.118848582094888
cherry,medicinal,13.130394794362493
medicinal,metallic,13.134391468296656
floral,ripe,13.140022449278227
green,roasted,13.163052702553111
ethereal,floral,13.172835849654662
fishy,medicinal,13.173769708548472
fermented,woody,13.185980638428184
coumarinic,winey,13.200111003992088
cheesy,spicy,13.2020909485808
ketonic,woody,13.217074065708355
ketonic,raspberry,13.226540316374633
balsamic,melon,13.235570646448435
caramellic,odorless,13.237627902936925
pungent,sweet,13.24259201980984
alcoholic,cherry,13.245309183659996
caramellic,savory,13.24764701491029
caramellic,leathery,13.25044260423754
almond,cheesy,13.254077672833857
cinnamon,nutty,13.259412097351412
anisic,fruity,13.268908272083175
aromatic,jasmin,13.273191543395583
apple,balsamic,13.27977701070084
cucumber,spicy,13.300186232967183
alcoholic,rose,13.305210041488852
odorless,pungent,13.310984972011973
apple,raspberry,13.310998090108093
animal,winey,13.316024764046157
bitter,pungent,13.328869576920251
metallic,onion,13.331089115333738
fatty,ketonic,13.331186660507958
cheesy,cooked,13.333255700880407
cooked,nutty,13.333672197615517
odorless,sulfurous,13.340744508836107
orange,raspberry,13.34265726199756
roasted,tobacco,13.34806078509195
fruity,vanilla,13.359452286414523
apple,nutty,13.36867721583299
balsamic,smoky,13.370276461576006
apple,geranium,13.3747910277255
fruity,roasted,13.379228330886855
nutty,pineapple,13.38419772616013
cheesy,coumarinic,13.384306360808077
hay,jasmin,13.390629022777723
oily,roasted,13.391928380355598
ketonic,powdery,13.393563005149435
cinnamon,leathery,13.397245332132949
anisic,ketonic,13.399628868783962
raspberry,waxy,13.409711229681681
apple,spicy,13.417106986962937
herbal,pungent,13.423111388571966
fatty,powdery,13.424659727460662
apple,bitter,13.425355699493027
balsamic,ripe,13.425432011403466
caramellic,fatty,13.429494650595199
ethereal,honey,13.430108932942984
oily,tobacco,13.434529937235054
aldehydic,almond,13.437822342480395
aldehydic,bitter,13.44014186054988
cheesy,jasmin,13.44463502129839
caramellic,fishy,13.451571371314785
citrus,vanilla,13.454422382238937
herbal,leathery,13.457136466636518
ripe,woody,13.462624711499334
fishy,ripe,13.464344783683561
solvent,winey,13.466328763524354
aromatic,solvent,13.477244571241194
alcoholic,alliaceous,13.478412482135845
nutty,waxy,13.47884049059707
citrus,nutty,13.4792778947523
honey,ripe,13.486150949162651
nutty,smoky,13.486514188471919
metallic,pineapple,13.486550060289845
citrus,ethereal,13.491734201881892
aldehydic,ethereal,13.503054106316554
camphoreous,pungent,13.513454366083694
cheesy,fishy,13.520749360163794
fermented,rose,13.523933386195903
coumarinic,oily,13.540349186178746
cherry,ethereal,13.542234370830553
fatty,orris,13.554889017023978
fruity,hay,13.56187728947086
ethereal,waxy,13.563878211785244
ethereal,onion,13.568855408350379
balsamic,nutty,13.570821696677276
cinnamon,pear,13.577402467605555
fermented,onion,13.581005856477235
meaty,oily,13.587111932729483
banana,floral,13.595060780447799
citrus,ketonic,13.598189489808915
balsamic,ethereal,13.598473867450782
alcoholic,geranium,13.616650879134935
fermented,orange,13.658386919469173
bitter,roasted,13.65942902706692
aldehydic,nutty,13.669740976965137
pineapple,rose,13.670072311891404
odorless,savory,13.672305288794526
hay,nutty,13.673538429588131
aromatic,ketonic,13.676712525105076
geranium,pear,13.680725320313043
animal,cheesy,13.684836121867567
melon,woody,13.701262351878581
anisic,green,13.709849665900265
green,vanilla,13.72657246815598
cucumber,ketonic,13.730674458230077
aldehydic,cheesy,13.737383196323988
roasted,winey,13.745821510040939
fishy,phenolic,13.752916541403403
caramellic,hawthorn,13.759258470754936
animal,ethereal,13.765756433046986
fresh,hawthorn,13.787338455356982
apple,violet,13.788059042099748
honey,pineapple,13.792945530261422
aldehydic,banana,13.79587818374958
fatty,savory,13.7967943338977
bitter,oily,13.809261481405798
fermented,vanilla,13.809901774504615
medicinal,nutty,13.820304490360064
powdery,winey,13.820367901495885
animal,meaty,13.833038386384771
caramellic,citrus,13.837266902403982
cucumber,orris,13.837519133767465
garlic,solvent,13.838683334826943
solvent,woody,13.847636937774311
green,meaty,13.85072223988559
caramellic,onion,13.852223525705815
balsamic,solvent,13.858045585591306
orange,ripe,13.881499103679536
cheesy,citrus,13.892956226081106
fatty,onion,13.894441878865042
jasmin,nutty,13.901376304206476
floral,nutty,13.903438715474271
cheesy,tobacco,13.906841317082145
aldehydic,ketonic,13.910814684143018
almond,apple,13.913304319435511
honey,nutty,13.914106787565206
fermented,geranium,13.915449183917358
coumarinic,roasted,13.917587028435667
dry,fruity,13.918317848132503
animal,cucumber,13.921972176554304
aldehydic,cherry,13.92472465354288
alliaceous,solvent,13.93597647485665
balsamic,medicinal,13.941812149803047
metallic,pear,13.949071284739588
caramellic,smoky,13.950597300651058
alliaceous,metallic,13.954533622612262
garlic,odorless,13.95704403577105
cucumber,raspberry,13.965425096507595
ketonic,rose,13.96865322028072
anisic,solvent,13.97259295441242
sulfurous,waxy,13.97655498715439
roasted,spicy,13.98639993842701
animal,pungent,13.991756724711736
hawthorn,jasmin,13.993909776870897
almond,oily,14.010484729870884
banana,waxy,14.014612956838835
orris,phenolic,14.022938963676628
ripe,vanilla,14.025965213236777
banana,citrus,14.026616138265881
alcoholic,garlic,14.028667959977987
banana,nutty,14.03745250805865
geranium,phenolic,14.039398633933274
alcoholic,vanilla,14.045169823772774
roasted,sweet,14.045521572386821
hawthorn,metallic,14.05754045161999
coumarinic,pungent,14.061637859203584
banana,bitter,14.064247157539956
fermented,hay,14.07240712979619
almond,pungent,14.073228858889847
fermented,raspberry,14.074894688907538
cherry,winey,14.089147712305556
fishy,metallic,14.103431873318288
burnt,cooked,14.108208779408198
melon,pungent,14.112910337563372
pungent,spicy,14.116006886806662
aldehydic,anisic,14.12582866682631
leathery,roasted,14.144321477205066
burnt,hay,14.14555888870609
melon,spicy,14.148207944973061
caramellic,medicinal,14.151437671259819
aromatic,citrus,14.159960610066257
fermented,powdery,14.161245435642527
honey,solvent,14.165259162819218
phenolic,roasted,14.168170533759099
floral,leathery,14.170824056050234
cherry,ripe,14.176148559530715
alcoholic,powdery,14.185956559345453
odorless,onion,14.190978226636823
camphoreous,meaty,14.20327440175623
powdery,solvent,14.208102871653907
berry,phenolic,14.21301451242497
camphoreous,cucumber,14.223570198239335
honey,smoky,14.226885702222066
pear,violet,14.227080562333922
pungent,tobacco,14.230706995925637
phenolic,raspberry,14.234479091428273
cucumber,nutty,14.239001126478474
caramellic,raspberry,14.239458929454672
bitter,pineapple,14.240110533806265
smoky,sweet,14.24117874600392
garlic,metallic,14.244528386031536
melon,raspberry,14.246816880683275
fatty,tobacco,14.249437162027476
cherry,nutty,14.253620774852882
aldehydic,caramellic,14.256111334239886
honey,pear,14.256207502417695
green,hay,14.256733394524707
fruity,meaty,14.277064792663737
cucumber,pungent,14.28378704197451
tobacco,winey,14.286985529582205
burnt,sweet,14.289109469085732
dry,nutty,14.291713725331563
almond,roasted,14.292024072482121
orris,winey,14.292066720966814
cheesy,cinnamon,14.29944704395819
aromatic,fruity,14.30010378141494
meaty,winey,14.306679848480552
alliaceous,fatty,14.31177693677926
pineapple,spicy,14.326515009782026
balsamic,pineapple,14.328136342554158
herbal,roasted,14.331779808722041
animal,sulfurous,14.342003159078802
geranium,pineapple,14.361727407759291
nutty,powdery,14.369910994595344
ketonic,phenolic,14.370061682524568
banana,honey,14.371791350412485
cucumber,sulfurous,14.376719901245622
alcoholic,raspberry,14.381897504633988
berry,solvent,14.393734376366423
ethereal,woody,14.410882482948514
odorless,tobacco,14.414535632705554
pineapple,sulfurous,14.42086082162034
fatty,raspberry,14.42323417928654
citrus,hay,14.425257318269592
phenolic,rose,14.440712610192637
geranium,ketonic,14.44230243750462
tobacco,waxy,14.463256278803367
pungent,waxy,14.471058814223804
hawthorn,ketonic,14.4714345706543
alcoholic,hay,14.487834961263372
caramellic,rose,14.49567544552497
coumarinic,fatty,14.501677635700636
cucumber,dry,14.504361641665236
alliaceous,ethereal,14.508167016847786
alliaceous,fermented,14.508330722195169
berry,nutty,14.51047927773017
apple,coumarinic,14.512202794028743
pineapple,raspberry,14.516955317855164
apple,solvent,14.557825841996259
caramellic,melon,14.561993897683271
cinnamon,smoky,14.563992601529517
banana,orange,14.572590866460184
pear,pungent,14.574553920972205
aldehydic,vanilla,14.575199313280399
cheesy,orange,14.57799345204686
hawthorn,solvent,14.58737564753815
melon,nutty,14.58805138874002
ketonic,waxy,14.597348908731885
fresh,pungent,14.618525932872837
fresh,solvent,14.619448834671843
almond,banana,14.620541811995247
camphoreous,sulfurous,14.622956190406494
caramellic,pear,14.636902687294901
cooked,ripe,14.637315554386312
ripe,rose,14.654476202228357
ethereal,vanilla,14.658959703701486
fresh,phenolic,14.659270511719754
apple,camphoreous,14.679951680297227
banana,raspberry,14.684928314778968
oily,savory,14.686113402494868
geranium,leathery,14.701963914343978
banana,rose,14.706314370140925
caramellic,geranium,14.711563909616059
berry,cheesy,14.714731567574097
cucumber,powdery,14.724984899107284
banana,solvent,14.72548288001074
apple,cherry,14.726762470220562
pineapple,solvent,14.729272624153227
hay,ripe,14.731222936360924
coumarinic,waxy,14.731558049674728
apple,woody,14.733941134309593
cheesy,floral,14.742344224948912
burnt,herbal,14.74312887410448
sulfurous,sweet,14.754965803704222
ethereal,rose,14.76517898321153
alliaceous,odorless,14.770071267527893
almond,pineapple,14.770586002056353
melon,sulfurous,14.774891662205183
medicinal,sweet,14.77545227880323
bitter,fatty,14.778830233042383
ethereal,orange,14.778834074508325
honey,medicinal,14.780923718684523
banana,metallic,14.788394235161473
aromatic,green,14.788954789496053
geranium,ripe,14.792171398510135
banana,spicy,14.806856000508713
apple,sulfurous,14.806861693564132
herbal,smoky,14.81346713116589
balsamic,pear,14.823794056834773
phenolic,ripe,14.830817081141046
oily,onion,14.834304799484991
alliaceous,caramellic,14.844009226508815
floral,solvent,14.847532330101904
animal,fishy,14.850665471391919
caramellic,waxy,14.850942794529798
ethereal,hay,14.853656192210824
alcoholic,violet,14.867955054882657
meaty,tobacco,14.86881560517908
oily,solvent,14.877318582801522
odorless,ripe,14.879302100174629
pineapple,violet,14.884787774750626
caramellic,cucumber,14.887469063125039
powdery,ripe,14.887737017870668
herbal,sulfurous,14.90546293575994
balsamic,banana,14.951889272896524
leathery,orris,14.960611961735234
fermented,violet,14.98498921992004
roasted,smoky,14.987718663235183
caramellic,garlic,14.993715328586122
pear,raspberry,15.0019174515349
almond,fatty,15.014396149170334
ethereal,garlic,15.018008327268083
fermented,garlic,15.02303650240918
cinnamon,medicinal,15.034981791856591
fatty,garlic,15.036214139047727
nutty,orange,15.060857201989068
citrus,phenolic,15.070259683905638
roasted,waxy,15.081818993979146
melon,orris,15.087757407019694
anisic,fermented,15.092187610425935
phenolic,violet,15.104474216482389
cheesy,woody,15.108304493362404
fruity,hawthorn,15.132324546304242
burnt,fruity,15.134394832572383
ethereal,raspberry,15.13548884026701
ketonic,savory,15.15674820284888
fatty,solvent,15.161677209782889
caramellic,dry,15.161962474881916
citrus,hawthorn,15.165367471948352
ketonic,violet,15.170004361609024
ethereal,geranium,15.172501314309166
bitter,waxy,15.183188279591342
meaty,waxy,15.187020851930798
balsamic,cheesy,15.19014002609419
cherry,oily,15.200047254201374
aldehydic,sulfurous,15.204505889052111
aldehydic,pungent,15.205954022462503
burnt,woody,15.214165511582216
meaty,sweet,15.222963173924983
burnt,green,15.225579946116639
cheesy,honey,15.242461245668036
camphoreous,melon,15.24785003966711
fishy,tobacco,15.271600448734658
leathery,rose,15.282299870030679
geranium,nutty,15.293767890239424
almond,waxy,15.294081283806841
jasmin,solvent,15.295291652966384
medicinal,roasted,15.298855533942113
ethereal,powdery,15.302829807544457
citrus,pungent,15.313183502609979
alliaceous,oily,15.316793857171128
aromatic,nutty,15.324398269909572
cheesy,odorless,15.325846501765092
bitter,meaty,15.333792217520346
meaty,spicy,15.34138640506302
animal,odorless,15.345694892022273
camphoreous,odorless,15.350999680760363
herbal,medicinal,15.357494404737043
aldehydic,aromatic,15.35973240944138
coumarinic,pineapple,15.360948163984897
jasmin,pungent,15.371638168068163
leathery,meaty,15.379493819303871
fresh,sulfurous,15.396428242185273
banana,coumarinic,15.402448563368436
orange,tobacco,15.410061537399287
roasted,vanilla,15.412181346139972
odorless,vanilla,15.423743797729005
nutty,rose,15.424036412542394
